Typ indexu;Ukazatel;Očištění;Území;Odvětví (NACE);Roky;value
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2020;91.6460228816
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2021;104.4706256483
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2022;97.5753787223
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2023;104.1248268349
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.3 Maloobchodní prodej pohonných hmot;2024;105.1376737807
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2001;123.2132653654
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2002;120.3978637717
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2003;127.9581990508
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2004;122.2468832009
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2005;129.0188835091
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2006;130.340020285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2007;123.6222252634
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2008;115.9495943666
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2009;98.4809441815
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2010;104.4664984224
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2011;108.4951074335
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2012;107.852187149
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2013;108.6596042954
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2014;116.0443239252
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2015;113.4716203023
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2016;101.8997527677
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2017;111.8488921048
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2018;111.5930002178
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2019;107.1793973972
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2020;102.9308436139
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2021;110.0578863268
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2022;97.3238153769
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2023;97.7956356946
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.4 Maloobchod s počítačovým a komunikačním zařízením ve specializovaných prodejnách;2024;97.2352022323
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2001;111.8645436727
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2002;99.9936188446
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2003;107.0292188444
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2004;103.7268267166
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2005;107.9121849326
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2006;113.6395925586
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2007;112.1454290056
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2008;103.5622519479
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2009;92.3232464891
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2010;95.8862147119
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2011;102.7742319407
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2012;98.6129576854
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2013;98.4961232421
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2014;104.2178451027
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2015;106.2821753278
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2016;105.8225662118
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2017;106.0659402629
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2018;106.2017819696
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2019;105.6889768466
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2020;101.8147185774
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2021;104.1329301409
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2022;97.5700519483
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2023;88.6214634791
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.5 Maloobchod s výrobky převážně pro domácnost  ve specializovaných prodejnách;2024;98.629034384
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2001;112.4008121285
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2002;100.54461228
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2003;103.6038660582
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2004;104.6126649231
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2005;107.7613538746
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2006;114.007678247
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2007;112.7455466643
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2008;110.0077180303
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2009;101.1135443231
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2010;101.6029398435
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2011;103.8643497826
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2012;103.5169105117
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2013;100.1079217125
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2014;103.8626203955
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2015;109.5339720956
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2016;107.0118405549
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2017;108.0450326858
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2018;107.3545628557
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2019;107.0897352247
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2020;90.7778420714
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2021;100.7406943497
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2022;99.2436361983
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2023;97.6069348037
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.6 Maloobchod s výrobky pro kulturu a rekreaci ve specializovaných prodejnách;2024;99.7336037207
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2001;109.9203673038
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2002;97.2314948858
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2003;106.5429120805
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2004;108.1058002669
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2005;110.5045246368
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2006;107.308809194
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2007;108.016875415
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2008;99.1858620417
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2009;99.9611187213
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2010;99.909777694
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2011;101.5413952361
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2012;100.7613408898
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2013;99.1897146379
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2014;100.0594707858
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2015;103.9203856448
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2016;103.3185186147
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2017;105.971331941
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2018;103.0914806762
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2019;103.9998964848
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2020;88.3232431829
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2021;103.8356803259
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2022;104.4484379058
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2023;94.8721687561
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.7 Maloobchod s ostatním zbožím ve specializovaných prodejnách;2024;104.0662712788
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2000;
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2001;116.6013720332
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2002;104.6852226054
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2003;105.4544002188
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2004;120.2430568304
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2005;115.3171900131
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2006;122.1477121125
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2007;116.2499951506
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2008;104.8757358309
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2009;100.4674037313
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2010;103.9703161742
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2011;104.7245728337
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2012;104.9778992843
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2013;103.9123511353
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2014;103.5140175637
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2015;103.4857234542
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2016;104.7118630787
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2017;111.2999498805
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2018;105.6158753469
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2019;106.5967852749
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2020;70.5863334743
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2021;99.4839805876
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2022;114.1627203511
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2023;94.4274901662
Meziroční index;Index tržeb bez DPH - stálé ceny (%);Sezónně očištěno, včetně očištění o kalendářní vlivy;Česko;47.71+47.72 Maloobchod s oděvy, obuví a koženým zbožím ve specializovaných prodejnách;2024;100.5633098964
